课程,周一,,周二,,周三,,周四,,周五,,周六,,周日
1月2日,,,,,,,,,"新时代理论与实践
吴戈
北9-406",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
3月4日,,,,,,,,,"新时代理论与实践
吴戈
北9-406",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5月6日,"现代质量工程
李淑敏
北9-403",,,,,,,,"管理信息系统
李国红
阶8-02",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
7月8日,"现代质量工程
李淑敏 北9-403",,,,,,,,"管理信息系统
李国红 阶8-02",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
9月10日,,,,,,,,,,,,,
